EMPLOYEEID;DIVISIONID;DEPARTMENTID;JOBID;JOBCLASSIFICATIONID;MANAGERID;EXITREASON;DATE;EXITDATE;FTE;STANDARDWEEKLYHOURS;WORKINGDAYSPERWEEK;SALARY
E146054;DIV02;DEP032;443;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5;84235
E146073;DIV03;DEP032;252;JC_Specialist;M237930;Undisclosed;20140212;20991231;1;40;5;96612
E146103;DIV01;DEP032;371;JC_Associate;M144808;Undisclosed;20140212;20991231;1;40;5;71591
E146647;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20140212;20991231;1;40;5;127955
E146812;DIV09;DEP032;413;JC_Senior specialist;M300121;Undisclosed;20140212;20991231;1;40;5;50101
E147155;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5;288432
E147398;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5;97135
E147638;DIV02;DEP032;371;JC_Associate;M252825;Undisclosed;20140212;20991231;1;40;5;98784
E148159;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20140212;20991231;1;40;5;462978
E148728;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5;83156
E148860;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20140212;20991231;1;40;5;49081
E149226;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5;267096
E149251;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5;94147
E149594;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5;258520
E149825;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20140212;20991231;1;40;5;51644
E149903;DIV09;DEP032;443;JC_Senior specialist;M300121;Undisclosed;20140212;20991231;1;40;5;52983
E150324;DIV01;DEP032;445;JC_Manager;M144808;Undisclosed;20140212;20991231;1;40;5;51186
E151636;DIV03;DEP032;293;JC_Senior specialist;M237930;Undisclosed;20140212;20991231;1;40;5;90942
E151653;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20140212;20991231;1;40;5;96327
E152594;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20140212;20991231;1;40;5;78771
E152783;DIV02;DEP032;443;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5;81532
E153081;DIV02;DEP032;233;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5;111902
E153279;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20140212;20991231;1;40;5;117271
M154464;DIV07;DEP032;312;JC_Specialist;M154464;Undisclosed;20140212;20991231;1;40;5;51745
E154492;DIV02;DEP032;392;JC_Senior specialist;M252825;Undisclosed;20140212;20991231;1;40;5;80440
E154779;DIV03;DEP032;401;JC_Associate;M237930;Undisclosed;20150210;20991231;1;40;5;109398
E154935;DIV06;DEP032;453;JC_Expert;M124542;Undisclosed;20150210;20991231;1;40;5;29202
E155267;DIV02;DEP032;271;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5;78006
E155387;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5;45223
E155559;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150210;20991231;1;40;5;109032
E156371;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;61120
E156614;DIV02;DEP032;233;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;275930
E156867;DIV01;DEP032;454;JC_Manager;M144808;Undisclosed;20150210;20991231;1;40;5;79078
E157446;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;31443
E157553;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;361048
E157554;DIV05;DEP032;321;JC_Specialist;M044139;Undisclosed;20150210;20991231;1;40;5;62131
E158134;DIV02;DEP032;412;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5;378286
E159119;DIV03;DEP032;462;JC_Specialist;M266882;Undisclosed;20150210;20991231;1;40;5;57504
E159331;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;133137
E159366;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;126733
E160079;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5;59750
E160181;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150210;20991231;1;40;5;205856
E160214;DIV05;DEP032;292;JC_Specialist;M044139;Undisclosed;20150210;20991231;1;40;5;35502
E160354;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20150210;20991231;1;40;5;47925
E161366;DIV03;DEP032;412;JC_Specialist;M237930;Undisclosed;20150210;20991231;1;40;5;89660
E161953;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20150210;20991231;1;40;5;49796
E162497;DIV09;DEP032;445;JC_Manager;M300121;Undisclosed;20150210;20991231;1;40;5;75354
E162643;DIV08;DEP032;445;JC_Manager;M236190;Undisclosed;20150210;20991231;1;40;5;100120
E164716;DIV02;DEP032;262;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5;77465
E165093;DIV02;DEP032;252;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5;32808
E165288;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;30863
E165372;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5;237943
E165394;DIV02;DEP032;393;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;276150
E165577;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150210;20991231;1;40;5;84488
E166776;DIV03;DEP032;453;JC_Expert;M266882;Undisclosed;20150210;20991231;1;40;5;56692
E166884;DIV02;DEP032;261;JC_Associate;M252825;Undisclosed;20150210;20991231;1;40;5;426165
E167159;DIV02;DEP032;462;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5;74059
E167384;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;263232
E167458;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;113103
E167524;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;105427
E168186;DIV09;DEP032;445;JC_Manager;M300121;Undisclosed;20150210;20991231;1;40;5;49614
E169280;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150210;20991231;1;40;5;263954
E169357;DIV02;DEP032;412;JC_Specialist;M252825;Undisclosed;20150210;20991231;1;40;5;258946
E169982;DIV02;DEP032;392;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;96748
E170411;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150210;20991231;1;40;5;124741
E170453;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150210;20991231;1;40;5;97188
E170582;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20150210;20991231;1;40;5;227339
E171174;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;50841
E171346;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;88211
E171484;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150210;20991231;1;40;5;104355
E171799;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20150210;20991231;1;40;5;253949
E171876;DIV05;DEP032;444;JC_Expert;M044139;Undisclosed;20150210;20991231;1;40;5;29756
E172142;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20150210;20991231;1;40;5;112302
E172264;DIV02;DEP032;351;JC_Associate;M252825;Undisclosed;20150312;20991231;1;40;5;76523
E172992;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150312;20991231;1;40;5;104557
E173823;DIV01;DEP032;453;JC_Expert;M144808;Undisclosed;20150312;20991231;1;40;5;53320
E174118;DIV03;DEP032;445;JC_Manager;M237930;Undisclosed;20150312;20991231;1;40;5;290122
E174234;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20150312;20991231;1;40;5;258353
E174349;DIV08;DEP032;301;JC_Associate;M236190;Undisclosed;20150312;20991231;1;40;5;68053
E174738;DIV09;DEP032;291;JC_Associate;M300121;Undisclosed;20150312;20991231;1;40;5;137145
E175474;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20150312;20991231;1;40;5;61477
E175727;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20150312;20991231;1;40;5;32476
E175772;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150312;20991231;1;40;5;223618
E175844;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20150312;20991231;1;40;5;30418
E176402;DIV05;DEP032;452;JC_Senior specialist;M044139;Undisclosed;20150312;20991231;1;40;5;61264
E176434;DIV09;DEP032;454;JC_Manager;M300121;Undisclosed;20150412;20991231;1;40;5;85578
E176595;DIV04;DEP032;232;JC_Senior specialist;M019974;Undisclosed;20150412;20991231;1;40;5;56461
E176656;DIV05;DEP032;351;JC_Associate;M044139;Undisclosed;20150412;20991231;1;40;5;32168
E176950;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20150412;20991231;1;40;5;109926
E176967;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20150412;20991231;1;40;5;244745
E177087;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20150412;20991231;1;40;5;84789
E177150;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20150412;20991231;1;40;5;253676
E177407;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20150412;20991231;1;40;5;60770
E177417;DIV08;DEP032;443;JC_Senior specialist;M236190;Undisclosed;20150412;20991231;1;40;5;62489
E178093;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20160127;20991231;1;40;5;90524
E178419;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5;97463
E179068;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5;79124
E179247;DIV02;DEP032;253;JC_Senior specialist;M252825;Undisclosed;20160127;20991231;1;40;5;73053
E179474;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20160127;20991231;1;40;5;55440
E179716;DIV02;DEP032;301;JC_Associate;M252825;Undisclosed;20160127;20991231;1;40;5;77090
E179794;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20160127;20991231;1;40;5;226369
E181089;DIV03;DEP032;442;JC_Specialist;M237930;Undisclosed;20160127;20991231;1;40;5;236736
E181587;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20160127;20991231;1;40;5;270747
E181730;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160127;20991231;1;40;5;55107
E181750;DIV02;DEP032;291;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5;257462
E181819;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20160312;20991231;1;40;5;87920
E182143;DIV02;DEP032;281;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5;266537
E154352;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5;108482
E183409;DIV02;DEP032;232;JC_Senior specialist;M252825;Undisclosed;20160312;20991231;1;40;5;42180
E183432;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20160312;20991231;1;40;5;52388
E183578;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20160312;20991231;1;40;5;65718
E183769;DIV03;DEP032;453;JC_Expert;M237930;Undisclosed;20160312;20991231;1;40;5;103851
E183834;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5;126428
E184224;DIV05;DEP032;401;JC_Associate;M044139;Undisclosed;20160312;20991231;1;40;5;49617
E184393;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5;91187
E185479;DIV02;DEP032;281;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5;109104
E185592;DIV03;DEP032;301;JC_Associate;M237930;Undisclosed;20160312;20991231;1;40;5;87395
E186062;DIV02;DEP032;291;JC_Associate;M252825;Undisclosed;20160312;20991231;1;40;5;16233
E186328;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20160312;20991231;1;40;5;104301
E186723;DIV05;DEP032;461;JC_Associate;M044139;Undisclosed;20160312;20991231;1;40;5;52336
E176619;DIV03;DEP032;322;JC_Senior specialist;M237930;Undisclosed;20160312;20991231;1;40;5;60344
E187657;DIV02;DEP032;445;JC_Manager;M252825;Undisclosed;20170107;20991231;1;40;5;125487
E187850;DIV03;DEP032;252;JC_Specialist;M237930;Undisclosed;20170107;20991231;1;40;5;57610
E189392;DIV02;DEP032;351;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5;90911
E182152;DIV03;DEP032;453;JC_Expert;M237930;Undisclosed;20170107;20991231;1;40;5;34477
E190397;DIV09;DEP032;433;JC_Senior specialist;M300121;Undisclosed;20170107;20991231;1;40;5;56286
E190859;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5;265478
E191451;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5;62714
E191550;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5;82518
E192061;DIV09;DEP032;453;JC_Expert;M300121;Undisclosed;20170107;20991231;1;40;5;33366
E192143;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170107;20991231;1;40;5;87704
E192365;DIV09;DEP032;402;JC_Specialist;M300121;Undisclosed;20170107;20991231;1;40;5;30429
E192810;DIV02;DEP032;402;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5;99827
E194393;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5;98705
E195425;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5;33724
E196145;DIV06;DEP032;444;JC_Expert;M109659;Undisclosed;20170107;20991231;1;40;5;46240
E196160;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20170107;20991231;1;40;5;35308
E197667;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5;70847
E198163;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5;89149
E199069;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5;60264
E199253;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170107;20991231;1;40;5;114596
E199278;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5;70914
E199280;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5;82088
E199520;DIV02;DEP032;361;JC_Associate;M252825;Undisclosed;20170107;20991231;1;40;5;75148
E199816;DIV03;DEP032;252;JC_Specialist;M237930;Undisclosed;20170107;20991231;1;40;5;109721
E200205;DIV02;DEP032;412;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5;59456
M200979;DIV04;DEP032;383;JC_Senior specialist;M200979;Undisclosed;20170107;20991231;1;40;5;100332
E201678;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20170107;20991231;1;40;5;133806
E201894;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20170107;20991231;1;40;5;102688
E202614;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20170107;20991231;1;40;5;290804
E202677;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20170107;20991231;1;40;5;31281
E203046;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170107;20991231;1;40;5;57569
E203851;DIV05;DEP032;461;JC_Associate;M044139;Undisclosed;20170107;20991231;1;40;5;47609
E203971;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20170312;20991231;1;40;5;92476
E204013;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170312;20991231;1;40;5;78359
E204075;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170312;20991231;1;40;5;230949
E205581;DIV02;DEP032;432;JC_Specialist;M252825;Undisclosed;20170312;20991231;1;40;5;51590
E206233;DIV03;DEP032;371;JC_Associate;M237930;Undisclosed;20170312;20991231;1;40;5;90450
E206397;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20170312;20991231;1;40;5;88343
E206853;DIV03;DEP032;444;JC_Expert;M237930;Undisclosed;20170312;20991231;1;40;5;131081
E207258;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20170312;20991231;1;40;5;30854
E207417;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20170312;20991231;1;40;5;106066
E207798;DIV09;DEP032;452;JC_Senior specialist;M300121;Undisclosed;20170312;20991231;1;40;5;46200
E208048;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20170312;20991231;1;40;5;79775
E208227;DIV09;DEP032;292;JC_Specialist;M300121;Undisclosed;20170312;20991231;1;40;5;67127
E208256;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20170312;20991231;1;40;5;80215
E208268;DIV03;DEP032;442;JC_Specialist;M266882;Undisclosed;20190112;20991231;1;40;5;27466
E208295;DIV03;DEP032;402;JC_Specialist;M237930;Undisclosed;20190112;20991231;1;40;5;72767
E209014;DIV02;DEP032;461;JC_Associate;M252825;Undisclosed;20190112;20991231;1;40;5;109195
E209616;DIV03;DEP032;454;JC_Manager;M237930;Undisclosed;20190112;20991231;1;40;5;68642
E210022;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20190112;20991231;1;40;5;78042
E210103;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20190112;20991231;1;40;5;80983
E210346;DIV05;DEP032;361;JC_Associate;M044139;Undisclosed;20190112;20991231;1;40;5;48405
E210929;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20190112;20991231;1;40;5;60330
E211311;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20190112;20991231;1;40;5;290300
E212097;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20190112;20991231;1;40;5;29333
E212821;DIV09;DEP032;444;JC_Expert;M300121;Undisclosed;20190112;20991231;1;40;5;60527
E212964;DIV03;DEP032;301;JC_Associate;M237930;Undisclosed;20190812;20991231;1;40;5;229924
E213002;DIV09;DEP032;401;JC_Associate;M300121;Undisclosed;20190312;20991231;1;40;5;26584
E213244;DIV09;DEP032;441;JC_Associate;M300121;Undisclosed;20190312;20991231;1;40;5;92822
E213258;DIV07;DEP032;462;JC_Specialist;M154464;Undisclosed;20190312;20991231;1;40;5;49385
E201848;DIV03;DEP032;461;JC_Associate;M237930;Undisclosed;20190312;20991231;1;40;5;82112
E215007;DIV03;DEP032;433;JC_Senior specialist;M266882;Undisclosed;20190312;20991231;1;40;5;51872
E215326;DIV03;DEP032;500;JC_Senior Executive;M237930;Undisclosed;20190312;20991231;1;40;5;69340
E215816;DIV03;DEP032;442;JC_Specialist;M237930;Undisclosed;20190312;20991231;1;40;5;130828
E216138;DIV02;DEP032;432;JC_Specialist;M252825;Undisclosed;20190312;20991231;1;40;5;9973
E216433;DIV02;DEP032;443;JC_Senior specialist;M252825;Undisclosed;20190312;20991231;1;40;5;465996
E216531;DIV02;DEP032;331;JC_Specialist;M252825;Undisclosed;20190212;20991231;1;40;5;10158
E216566;DIV03;DEP032;453;JC_Expert;M237930;Undisclosed;20190212;20991231;1;40;5;208453
E217281;DIV02;DEP032;411;JC_Associate;M252825;Undisclosed;20190212;20991231;1;40;5;94715
E217309;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20190212;20991231;1;40;5;58016
E217314;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20190212;20991231;1;40;5;239830
E217424;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20190212;20991231;1;40;5;303430
E218501;DIV02;DEP032;446;JC_Director;M252825;Undisclosed;20190212;20991231;1;40;5;77180
E219034;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20190212;20991231;1;40;5;103243
E219165;DIV05;DEP032;411;JC_Associate;M044139;Undisclosed;20190412;20991231;1;40;5;52357
E219409;DIV03;DEP032;454;JC_Manager;M266882;Undisclosed;20190412;20991231;1;40;5;11215
E220363;DIV04;DEP032;452;JC_Senior specialist;M096889;Undisclosed;20190412;20991231;1;40;5;93521
E220387;DIV03;DEP032;454;JC_Manager;M237930;Undisclosed;20190412;20991231;1;40;5;79838
E220834;DIV09;DEP032;431;JC_Associate;M300121;Undisclosed;20190412;20991231;1;40;5;48953
E221065;DIV09;DEP032;411;JC_Associate;M300121;Undisclosed;20190412;20991231;1;40;5;82954
M221184;DIV08;DEP032;241;JC_Senior specialist;M221184;Undisclosed;20190312;20991231;1;40;5;67548
E221389;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20190812;20991231;1;40;5;73482
E221596;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20190812;20991231;1;40;5;75186
E222257;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20190812;20991231;1;40;5;97920
E222333;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20190812;20991231;1;40;5;30481
E223157;DIV01;DEP032;453;JC_Expert;M144808;Undisclosed;20190812;20991231;1;40;5;214801
E223179;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20190812;20991231;1;40;5;47183
E223326;DIV09;DEP032;312;JC_Specialist;M300121;Undisclosed;20190812;20991231;1;40;5;67825
E300101;DIV03;DEP032;221;JC_Associate;M237930;Undisclosed;20190210;20991231;1;40;5;124228
E300102;DIV02;DEP032;452;JC_Senior specialist;M252825;Undisclosed;20210110;20991231;1;40;5;86945
E300103;DIV02;DEP032;442;JC_Specialist;M252825;Undisclosed;20210210;20991231;1;40;5;133427
E300104;DIV02;DEP032;444;JC_Expert;M252825;Undisclosed;20210310;20991231;1;40;5;76023
E300105;DIV03;DEP032;452;JC_Senior specialist;M237930;Undisclosed;20210310;20991231;1;40;5;107583
E300106;DIV03;DEP032;454;JC_Manager;M237930;Undisclosed;20210310;20991231;1;40;5;132946
E300107;DIV03;DEP032;213;JC_Senior specialist;M237930;Undisclosed;20210310;20991231;1;40;5;95633
E300108;DIV03;DEP032;431;JC_Associate;M237930;Undisclosed;20210410;20991231;1;40;5;106017
E300109;DIV02;DEP032;455;JC_Director;M252825;Undisclosed;20210410;20991231;1;40;5;101621
E300110;DIV02;DEP032;362;JC_Specialist;M252825;Undisclosed;20210410;20991231;1;40;5;106401
E300111;DIV03;DEP032;455;JC_Director;M237930;Undisclosed;20210410;20991231;1;40;5;98658
E300112;DIV03;DEP032;462;JC_Specialist;M237930;Undisclosed;20210326;20991231;1;40;5;24859
E300113;DIV03;DEP032;453;JC_Expert;M237930;Undisclosed;20210419;20991231;1;40;5;58759
E300114;DIV02;DEP032;453;JC_Expert;M252825;Undisclosed;20210419;20991231;1;40;5;91985
E300115;DIV02;DEP032;443;JC_Senior specialist;M252825;Undisclosed;20210220;20991231;1;40;5;44728
E300116;DIV02;DEP032;454;JC_Manager;M252825;Undisclosed;20210219;20991231;1;40;5;33667
E300117;DIV09;DEP032;361;JC_Associate;M300121;Undisclosed;20210116;20991231;1;40;5;57586
E300118;DIV09;DEP032;442;JC_Specialist;M300121;Undisclosed;20180503;20991231;1;40;5;86858
E300119;DIV03;DEP032;443;JC_Senior specialist;M237930;Undisclosed;20210310;20991231;1;40;5;83709
