SALESORDERID;CREATEDBY;CREATEDAT;CHANGEDBY;CHANGEDAT;FISCALYEARVARIANT;FISCALYEARPERIOD;NOTEID;PARTNERID;SALESORG;CURRENCY;GROSSAMOUNT;NETAMOUNT;TAXAMOUNT;LIFECYCLESTATUS;BILLINGSTATUS;DELIVERYSTATUS
200000923;3;20181217;3;20181220;K4;2018012;;100000035;EMEA;USD;3143;2750,13;392,88;C;C;C
200000923;3;20181217;3;20181220;K4;2018012;;100000035;EMEA;USD;10643;9312,63;1330,38;C;C;C
200000924;6;20181217;6;20181219;K4;2018012;;100000008;EMEA;USD;17830;15601,25;2228,75;C;C;C
200000924;6;20181217;6;20181219;K4;2018012;;100000008;EMEA;USD;26830;23476,25;3353,75;C;C;C
200000925;9;20181220;9;20181222;K4;2018012;;100000004;AMER;USD;38940;34072,5;4867,5;C;C;C
200000927;4;20181224;4;20181227;K4;2018012;;100000021;APJ;USD;21490;18803,75;2686,25;C;C;C
200000928;2;20181226;2;20181231;K4;2018012;;100000039;EMEA;USD;23278;20368,25;2909,75;C;C;C
200000928;2;20181226;2;20181231;K4;2018012;;100000039;EMEA;USD;30168;26397;3771;C;C;C
200000929;5;20181229;5;20181231;K4;2018012;;100000020;APJ;USD;12892;11280,5;1611,5;C;C;C
200000931;2;20190101;2;20190103;K4;2019001;;100000026;EMEA;USD;5991;5242,13;748,88;C;C;C
200000932;11;20190102;11;20190105;K4;2019001;;100000000;AMER;USD;3200;2800;400;C;C;C
200000933;6;20190105;6;20190106;K4;2019001;;100000014;EMEA;USD;3192;2793;399;C;C;C
200000933;6;20190105;6;20190106;K4;2019001;;100000014;EMEA;USD;32961;28840,88;4120,13;C;C;C
200000934;5;20190108;5;20190111;K4;2019001;;100000023;APJ;USD;34000;29750;4250;C;C;C
200000935;4;20190111;4;20190114;K4;2019001;;100000024;APJ;USD;4665;4081,88;583,13;C;C;C
200000935;4;20190111;4;20190114;K4;2019001;;100000024;APJ;USD;55020;48142,5;6877,5;C;C;C
200000936;5;20190114;5;20190117;K4;2019001;;100000024;APJ;USD;689;602,88;86,13;C;C;C
200000936;5;20190114;5;20190117;K4;2019001;;100000024;APJ;USD;2036;1781,5;254,5;C;C;C
200000937;11;20190115;11;20190119;K4;2019001;;100000030;AMER;USD;38736;33894;4842;C;C;C
200000938;5;20190118;5;20190121;K4;2019001;;100000023;APJ;USD;68835;60230,63;8604,38;C;C;C
200000940;8;20190122;8;20190125;K4;2019001;;100000012;EMEA;USD;3957;3462,38;494,63;C;C;C
200000941;4;20190123;4;20190124;K4;2019001;;100000019;APJ;USD;28194;24669,75;3524,25;C;C;C
200000941;4;20190123;4;20190124;K4;2019001;;100000019;APJ;USD;29572;25875,5;3696,5;C;C;C
200000942;2;20190125;2;20190127;K4;2019001;;100000006;EMEA;USD;2795;2445,63;349,38;C;C;C
200000942;2;20190125;2;20190127;K4;2019001;;100000006;EMEA;USD;16286;14250,25;2035,75;C;C;C
200000943;6;20190125;6;20190129;K4;2019001;;100000010;EMEA;USD;24898;21785,75;3112,25;C;C;C
200000944;4;20190127;4;20190131;K4;2019001;;100000019;APJ;USD;2793;2443,88;349,13;C;C;C
200000944;4;20190127;4;20190131;K4;2019001;;100000019;APJ;USD;25358;22188,25;3169,75;C;C;C
200000945;3;20190130;3;20190204;K4;2019001;;100000035;EMEA;USD;6494;5682,25;811,75;C;C;C
200000945;3;20190130;3;20190204;K4;2019001;;100000035;EMEA;USD;14492;12680,5;1811,5;C;C;C
200000947;6;20190204;6;20190207;K4;2019002;;100000007;EMEA;USD;48125;42109,38;6015,63;C;C;C
200000948;14;20190205;14;20190209;K4;2019002;;100000033;AMER;USD;9600;8400;1200;C;C;C
200000948;14;20190205;14;20190209;K4;2019002;;100000033;AMER;USD;27887;24401,13;3485,88;C;C;C
200000949;8;20190208;8;20190212;K4;2019002;;100000029;EMEA;USD;32000;28000;4000;C;C;C
200000949;8;20190208;8;20190212;K4;2019002;;100000029;EMEA;USD;47050;41168,75;5881,25;C;C;C
200000951;3;20190209;3;20190211;K4;2019002;;100000008;EMEA;USD;38898;34035,75;4862,25;C;C;C
200000951;3;20190209;3;20190211;K4;2019002;;100000008;EMEA;USD;44696;39109;5587;C;C;C
200000952;11;20190210;11;20190213;K4;2019002;;100000030;AMER;USD;18871;16512,13;2358,88;C;C;C
200000953;11;20190212;11;20190215;K4;2019002;;100000030;AMER;USD;75540;66097,5;9442,5;C;C;C
200000953;11;20190212;11;20190215;K4;2019002;;100000030;AMER;USD;78538;68720,75;9817,25;C;C;C
200000955;6;20190215;6;20190220;K4;2019002;;100000028;EMEA;USD;9111;7972,13;1138,88;C;C;C
200000956;11;20190217;11;20190218;K4;2019002;;100000003;AMER;USD;15436;13506,5;1929,5;C;C;C
200000957;3;20190220;3;20190222;K4;2019002;;100000005;EMEA;USD;5499;4811,63;687,38;C;C;C
200000959;3;20190225;3;20190226;K4;2019002;;100000012;EMEA;USD;4998;4373,25;624,75;C;C;C
200000959;3;20190225;3;20190226;K4;2019002;;100000012;EMEA;USD;7497;6559,88;937,13;C;C;C
200000960;13;20190228;13;20190301;K4;2019002;;100000030;AMER;USD;74400;65100;9300;C;C;C
200000961;6;20190303;6;20190307;K4;2019003;;100000036;EMEA;USD;85387;74713,63;10673,38;C;C;C
200000962;5;20190303;5;20190308;K4;2019003;;100000021;APJ;USD;8698;7610,75;1087,25;C;C;C
200000962;5;20190303;5;20190308;K4;2019003;;100000021;APJ;USD;29189;25540,38;3648,63;C;C;C
200000962;5;20190303;5;20190308;K4;2019003;;100000021;APJ;USD;110982;97109,25;13872,75;C;C;C
200000963;2;20190305;2;20190308;K4;2019003;;100000005;EMEA;USD;27594;24144,75;3449,25;C;C;C
200000964;12;20190305;12;20190308;K4;2019003;;100000000;AMER;USD;49991;43742,13;6248,88;C;C;C
200000967;5;20190309;5;20190311;K4;2019003;;100000019;APJ;USD;2756;2411,5;344,5;C;C;C
200000967;5;20190309;5;20190311;K4;2019003;;100000019;APJ;USD;9401;8225,88;1175,13;C;C;C
200000969;8;20190311;8;20190314;K4;2019003;;100000013;EMEA;USD;2640;2310;330;C;C;C
200000969;8;20190311;8;20190314;K4;2019003;;100000013;EMEA;USD;84920;74305;10615;C;C;C
200000972;11;20190315;11;20190319;K4;2019003;;100000034;AMER;USD;10493;9181,38;1311,63;C;C;C
200000973;2;20190316;2;20190319;K4;2019003;;100000027;EMEA;USD;10791;9442,13;1348,88;C;C;C
200000974;8;20190318;8;20190321;K4;2019003;;100000028;EMEA;USD;25000;21875;3125;C;C;C
200000974;8;20190318;8;20190321;K4;2019003;;100000028;EMEA;USD;50926;44560,25;6365,75;C;C;C
200000975;4;20190319;4;20190322;K4;2019003;;100000019;APJ;USD;62779;54931,63;7847,38;C;C;C
200000976;12;20190320;12;20190321;K4;2019003;;100000001;AMER;USD;47669;41710,38;5958,63;C;C;C
200000978;6;20190325;6;20190327;K4;2019003;;100000005;EMEA;USD;10564;9243,5;1320,5;C;C;C
200000978;6;20190325;6;20190327;K4;2019003;;100000005;EMEA;USD;25561;22365,88;3195,13;C;C;C
200000979;3;20190325;3;20190330;K4;2019003;;100000039;EMEA;USD;48588;42514,5;6073,5;C;C;C
200000980;4;20190326;4;20190329;K4;2019003;;100000023;APJ;USD;2245;1964,38;280,63;C;C;C
200000980;4;20190326;4;20190329;K4;2019003;;100000023;APJ;USD;45516;39826,5;5689,5;C;C;C
200000981;5;20190326;5;20190327;K4;2019003;;100000020;APJ;USD;23196;20296,5;2899,5;C;C;C
200000981;5;20190326;5;20190327;K4;2019003;;100000020;APJ;USD;26788;23439,5;3348,5;C;C;C
200000983;5;20190329;5;20190331;K4;2019003;;100000024;APJ;USD;80719;70629,13;10089,88;C;C;C
200000983;5;20190329;5;20190331;K4;2019003;;100000024;APJ;USD;115712;101248;14464;C;C;C
200000984;1;20190330;1;20190331;K4;2019003;;100000032;AMER;USD;25383;22210,13;3172,88;C;C;C
200000985;8;20190401;8;20190404;K4;2019004;;100000029;EMEA;USD;13995;12245,63;1749,38;C;C;C
200000987;4;20190406;4;20190411;K4;2019004;;100000016;APJ;USD;5841;5110,88;730,13;C;C;C
200000988;9;20190406;9;20190411;K4;2019004;;100000034;AMER;USD;33996;29746,5;4249,5;C;C;C
200000989;5;20190409;5;20190413;K4;2019004;;100000022;APJ;USD;14198;12423,25;1774,75;C;C;C
200000990;2;20190410;2;20190413;K4;2019004;;100000011;EMEA;USD;7732;6765,5;966,5;C;C;C
200000992;2;20190412;2;20190414;K4;2019004;;100000014;EMEA;USD;29568;25872;3696;C;C;C
200000992;2;20190412;2;20190414;K4;2019004;;100000014;EMEA;USD;69558;60863,25;8694,75;C;C;C
200000992;2;20190412;2;20190414;K4;2019004;;100000014;EMEA;USD;75558;66113,25;9444,75;C;C;C
200000994;8;20190418;8;20190420;K4;2019004;;100000012;EMEA;USD;5997;5247,38;749,63;C;C;C
200000997;7;20190424;7;20190427;K4;2019004;;100000003;AMER;USD;24990;21866,25;3123,75;C;C;C
200000997;7;20190424;7;20190427;K4;2019004;;100000003;AMER;USD;41589;36390,38;5198,63;C;C;C
200000998;13;20190424;13;20190426;K4;2019004;;100000002;AMER;USD;30495;26683,13;3811,88;C;C;C
200000998;13;20190424;13;20190426;K4;2019004;;100000002;AMER;USD;30944;27076;3868;C;C;C
200001000;5;20190427;5;20190429;K4;2019004;;100000017;APJ;USD;399;349,13;49,88;C;C;C
200001000;5;20190427;5;20190429;K4;2019004;;100000017;APJ;USD;12883;11272,63;1610,38;C;C;C
200001001;7;20190428;7;20190503;K4;2019004;;100000002;AMER;USD;10793;9443,88;1349,13;C;C;C
200001001;7;20190428;7;20190503;K4;2019004;;100000002;AMER;USD;73436;64256,5;9179,5;C;C;C
200001002;7;20190501;7;20190505;K4;2019005;;100000000;AMER;USD;21414;18737,25;2676,75;C;C;C
200001002;7;20190501;7;20190505;K4;2019005;;100000000;AMER;USD;23314;20399,75;2914,25;C;C;C
200001003;8;20190501;8;20190504;K4;2019005;;100000038;EMEA;USD;24995;21870,63;3124,38;C;C;C
200001003;8;20190501;8;20190504;K4;2019005;;100000038;EMEA;USD;55323;48407,63;6915,38;C;C;C
200001004;4;20190501;4;20190502;K4;2019005;;100000019;APJ;USD;9441;8260,88;1180,13;C;C;C
200001004;4;20190501;4;20190502;K4;2019005;;100000019;APJ;USD;44402;38851,75;5550,25;C;C;C
200001005;2;20190501;2;20190505;K4;2019005;;100000007;EMEA;USD;4083;3572,63;510,38;C;C;C
200001006;6;20190503;6;20190507;K4;2019005;;100000007;EMEA;USD;2756;2411,5;344,5;C;C;C
200001006;6;20190503;6;20190507;K4;2019005;;100000007;EMEA;USD;76128;66612;9516;C;C;C
200001008;6;20190505;6;20190507;K4;2019005;;100000026;EMEA;USD;120969;105847,88;15121,13;C;C;C
200001009;3;20190505;3;20190510;K4;2019005;;100000028;EMEA;USD;62777;54929,88;7847,13;C;C;C
200001013;3;20190511;3;20190515;K4;2019005;;100000007;EMEA;USD;2100;1837,5;262,5;C;C;C
200001014;8;20190513;8;20190514;K4;2019005;;100000012;EMEA;USD;45195;39545,63;5649,38;C;C;C
200001015;11;20190513;11;20190515;K4;2019005;;100000030;AMER;USD;13224;11571;1653;C;C;C
200001016;5;20190515;5;20190516;K4;2019005;;100000024;APJ;USD;50193;43918,88;6274,13;C;C;C
200001017;2;20190517;2;20190519;K4;2019005;;100000005;EMEA;USD;14994;13119,75;1874,25;C;C;C
200001018;9;20190520;9;20190523;K4;2019005;;100000033;AMER;USD;2245;1964,38;280,63;C;C;C
200001020;3;20190523;3;20190527;K4;2019005;;100000039;EMEA;USD;7801;6825,88;975,13;C;C;C
200001020;3;20190523;3;20190527;K4;2019005;;100000039;EMEA;USD;31454;27522,25;3931,75;C;C;C
200001021;10;20190525;10;20190526;K4;2019005;;100000032;AMER;USD;1200;1050;150;C;C;C
200001021;10;20190525;10;20190526;K4;2019005;;100000032;AMER;USD;32577;28504,88;4072,13;C;C;C
200001022;8;20190527;8;20190528;K4;2019005;;100000010;EMEA;USD;27598;24148,25;3449,75;C;C;C
200001024;9;20190601;9;20190605;K4;2019006;;100000004;AMER;USD;64483;56422,63;8060,38;C;C;C
200001025;4;20190604;4;20190609;K4;2019006;;100000019;APJ;USD;13133;11491,38;1641,63;C;C;C
200001026;2;20190607;2;20190609;K4;2019006;;100000011;EMEA;USD;24000;21000;3000;C;C;C
200001027;2;20190607;2;20190609;K4;2019006;;100000029;EMEA;USD;4326;3785,25;540,75;C;C;C
200001028;3;20190607;3;20190612;K4;2019006;;100000010;EMEA;USD;25378;22205,75;3172,25;C;C;C
200001029;3;20190608;3;20190609;K4;2019006;;100000005;EMEA;USD;68392;59843;8549;C;C;C
200001030;2;20190609;2;20190610;K4;2019006;;100000007;EMEA;USD;74982;65609,25;9372,75;C;C;C
200001032;3;20190613;3;20190614;K4;2019006;;100000028;EMEA;USD;27523;24082,63;3440,38;C;C;C
200001034;4;20190614;4;20190615;K4;2019006;;100000022;APJ;USD;6489;5677,88;811,13;C;C;C
200001035;7;20190616;7;20190619;K4;2019006;;100000030;AMER;USD;14494;12682,25;1811,75;C;C;C
200001035;7;20190616;7;20190619;K4;2019006;;100000030;AMER;USD;19294;16882,25;2411,75;C;C;C
200001036;8;20190619;8;20190620;K4;2019006;;100000025;EMEA;USD;9527;8336,13;1190,88;C;C;C
200001036;8;20190619;8;20190620;K4;2019006;;100000025;EMEA;USD;22574;19752,25;2821,75;C;C;C
200001037;1;20190619;1;20190620;K4;2019006;;100000034;AMER;USD;5214;4562,25;651,75;C;C;C
200001040;6;20190626;6;20190629;K4;2019006;;100000039;EMEA;USD;31992;27993;3999;C;C;C
200001040;6;20190626;6;20190629;K4;2019006;;100000039;EMEA;USD;52782;46184,25;6597,75;C;C;C
200001042;2;20190701;2;20190704;K4;2019007;;100000039;EMEA;USD;9008;7882;1126;C;C;C
200001044;14;20190704;14;20190708;K4;2019007;;100000033;AMER;USD;56368;49322;7046;C;C;C
200001044;14;20190704;14;20190708;K4;2019007;;100000033;AMER;USD;72862;63754,25;9107,75;C;C;C
200001044;14;20190704;14;20190708;K4;2019007;;100000033;AMER;USD;88262;77229,25;11032,75;C;C;C
200001045;5;20190707;5;20190708;K4;2019007;;100000017;APJ;USD;12495;10933,13;1561,88;C;C;C
200001046;5;20190708;5;20190710;K4;2019007;;100000017;APJ;USD;3094;2707,25;386,75;C;C;C
200001047;4;20190710;4;20190711;K4;2019007;;100000018;APJ;USD;798;698,25;99,75;C;C;C
200001047;4;20190710;4;20190711;K4;2019007;;100000018;APJ;USD;5796;5071,5;724,5;C;C;C
200001047;4;20190710;4;20190711;K4;2019007;;100000018;APJ;USD;9471;8287,13;1183,88;C;C;C
200001048;8;20190710;8;20190713;K4;2019007;;100000035;EMEA;USD;44477;38917,38;5559,63;C;C;C
200001049;8;20190712;8;20190713;K4;2019007;;100000035;EMEA;USD;6892;6030,5;861,5;C;C;C
200001050;11;20190712;11;20190717;K4;2019007;;100000031;AMER;USD;1494;1307,25;186,75;C;C;C
200001050;11;20190712;11;20190717;K4;2019007;;100000031;AMER;USD;36189;31665,38;4523,63;C;C;C
200001051;6;20190714;6;20190717;K4;2019007;;100000027;EMEA;USD;24788;21689,5;3098,5;C;C;C
200001052;11;20190715;11;20190717;K4;2019007;;100000000;AMER;USD;18493;16181,38;2311,63;C;C;C
200001052;11;20190715;11;20190717;K4;2019007;;100000000;AMER;USD;49378;43205,75;6172,25;C;C;C
200001052;11;20190715;11;20190717;K4;2019007;;100000000;AMER;USD;85369;74697,88;10671,13;C;C;C
200001053;4;20190715;4;20190720;K4;2019007;;100000024;APJ;USD;9998;8748,25;1249,75;C;C;C
200001053;4;20190715;4;20190720;K4;2019007;;100000024;APJ;USD;61325;53659,38;7665,63;C;C;C
200001054;11;20190717;11;20190718;K4;2019007;;100000003;AMER;USD;2241;1960,88;280,13;C;C;C
200001057;11;20190723;11;20190726;K4;2019007;;100000004;AMER;USD;498;435,75;62,25;C;C;C
200001057;11;20190723;11;20190726;K4;2019007;;100000004;AMER;USD;13998;12248,25;1749,75;C;C;C
200001057;11;20190723;11;20190726;K4;2019007;;100000004;AMER;USD;18132;15865,5;2266,5;C;C;C
200001057;11;20190723;11;20190726;K4;2019007;;100000004;AMER;USD;28666;25082,75;3583,25;C;C;C
200001059;6;20190725;6;20190729;K4;2019007;;100000037;EMEA;USD;10695;9358,13;1336,88;C;C;C
200001060;5;20190726;5;20190728;K4;2019007;;100000017;APJ;USD;32282;28246,75;4035,25;C;C;C
200001060;5;20190726;5;20190728;K4;2019007;;100000017;APJ;USD;56282;49246,75;7035,25;C;C;C
200001061;10;20190729;10;20190731;K4;2019007;;100000034;AMER;USD;8454;7397,25;1056,75;C;C;C
200001062;8;20190730;8;20190804;K4;2019007;;100000036;EMEA;USD;69425;60746,88;8678,13;C;C;C
200001063;8;20190801;8;20190804;K4;2019008;;100000013;EMEA;USD;27183;23785,13;3397,88;C;C;C
200001064;3;20190802;3;20190807;K4;2019008;;100000007;EMEA;USD;24143;21125,13;3017,88;C;C;C
200001065;6;20190804;6;20190809;K4;2019008;;100000036;EMEA;USD;22192;19418;2774;C;C;C
200001067;6;20190806;6;20190808;K4;2019008;;100000010;EMEA;USD;7460;6527,5;932,5;C;C;C
200001068;7;20190809;7;20190810;K4;2019008;;100000002;AMER;USD;20676;18091,5;2584,5;C;C;C
200001069;4;20190811;4;20190814;K4;2019008;;100000020;APJ;USD;11992;10493;1499;C;C;C
200001069;4;20190811;4;20190814;K4;2019008;;100000020;APJ;USD;47983;41985,13;5997,88;C;C;C
200001069;4;20190811;4;20190814;K4;2019008;;100000020;APJ;USD;58371;51074,63;7296,38;C;C;C
200001070;2;20190814;2;20190815;K4;2019008;;100000039;EMEA;USD;47790;41816,25;5973,75;C;C;C
200001071;14;20190815;14;20190816;K4;2019008;;100000002;AMER;USD;41987;36738,63;5248,38;C;C;C
200001073;6;20190819;6;20190824;K4;2019008;;100000027;EMEA;USD;30877;27017,38;3859,63;C;C;C
200001074;6;20190819;6;20190824;K4;2019008;;100000012;EMEA;USD;10598;9273,25;1324,75;C;C;C
200001075;1;20190820;1;20190824;K4;2019008;;100000003;AMER;USD;82989;72615,38;10373,63;C;C;C
200001078;6;20190824;6;20190826;K4;2019008;;100000039;EMEA;USD;3998;3498,25;499,75;C;C;C
200001080;6;20190825;6;20190826;K4;2019008;;100000005;EMEA;USD;1971;1724,63;246,38;C;C;C
200001081;2;20190825;2;20190826;K4;2019008;;100000014;EMEA;USD;27495;24058,13;3436,88;C;C;C
200001083;10;20190829;10;20190830;K4;2019008;;100000034;AMER;USD;11191;9792,13;1398,88;C;C;C
200001084;8;20190829;8;20190830;K4;2019008;;100000010;EMEA;USD;27251;23844,63;3406,38;C;C;C
200001086;6;20190901;6;20190904;K4;2019009;;100000013;EMEA;USD;5512;4823;689;C;C;C
200001087;1;20190902;1;20190904;K4;2019009;;100000002;AMER;USD;598;523,25;74,75;C;C;C
200001088;13;20190902;13;20190907;K4;2019009;;100000031;AMER;USD;6840;5985;855;C;C;C
200001089;3;20190902;3;20190907;K4;2019009;;100000029;EMEA;USD;4400;3850;550;C;C;C
200001089;3;20190902;3;20190907;K4;2019009;;100000029;EMEA;USD;19363;16942,63;2420,38;C;C;C
200001092;2;20190907;2;20190908;K4;2019009;;100000007;EMEA;USD;3897;3409,88;487,13;C;C;C
200001093;3;20190908;3;20190912;K4;2019009;;100000039;EMEA;USD;7200;6300;900;C;C;C
200001093;3;20190908;3;20190912;K4;2019009;;100000039;EMEA;USD;13569;11872,88;1696,13;C;C;C
200001094;3;20190908;3;20190912;K4;2019009;;100000026;EMEA;USD;1200;1050;150;C;C;C
200001094;3;20190908;3;20190912;K4;2019009;;100000026;EMEA;USD;3195;2795,63;399,38;C;C;C
200001095;11;20190908;11;20190909;K4;2019009;;100000033;AMER;USD;30883;27022,63;3860,38;C;C;C
200001097;2;20190913;2;20190916;K4;2019009;;100000010;EMEA;USD;2490;2178,75;311,25;C;C;C
200001098;6;20190914;6;20190917;K4;2019009;;100000006;EMEA;USD;91316;79901,5;11414,5;C;C;C
200001098;6;20190914;6;20190917;K4;2019009;;100000006;EMEA;USD;112982;98859,25;14122,75;C;C;C
200001099;6;20190916;6;20190920;K4;2019009;;100000007;EMEA;USD;2499;2186,63;312,38;C;C;C
200001100;10;20190919;10;20190921;K4;2019009;;100000032;AMER;USD;1900;1662,5;237,5;C;C;C
200001101;5;20190922;5;20190925;K4;2019009;;100000020;APJ;USD;9366;8195,25;1170,75;C;C;C
200001102;9;20190924;9;20190927;K4;2019009;;100000002;AMER;USD;30935;27068,13;3866,88;C;C;C
200001103;8;20190924;8;20190926;K4;2019009;;100000035;EMEA;USD;15750;13781,25;1968,75;C;C;C
200001103;8;20190924;8;20190926;K4;2019009;;100000035;EMEA;USD;31642;27686,75;3955,25;C;C;C
200001105;1;20190927;1;20190930;K4;2019009;;100000003;AMER;USD;10998;9623,25;1374,75;C;C;C
200001106;10;20190929;10;20191004;K4;2019009;;100000003;AMER;USD;14796;12946,5;1849,5;C;C;C
200001107;4;20191001;4;20191003;K4;2019010;;100000017;APJ;USD;30993;27118,88;3874,13;C;C;C
200001108;2;20191003;2;20191008;K4;2019010;;100000038;EMEA;USD;35061;30678,38;4382,63;C;C;C
200001108;2;20191003;2;20191008;K4;2019010;;100000038;EMEA;USD;76921;67305,88;9615,13;C;C;C
200001109;4;20191004;4;20191005;K4;2019010;;100000019;APJ;USD;50980;44607,5;6372,5;C;C;C
200001110;6;20191004;6;20191005;K4;2019010;;100000038;EMEA;USD;525;459,38;65,63;C;C;C
200001112;6;20191008;6;20191011;K4;2019010;;100000025;EMEA;USD;28743;25150,13;3592,88;C;C;C
200001113;5;20191008;5;20191013;K4;2019010;;100000020;APJ;USD;5325;4659,38;665,63;C;C;C
200001113;5;20191008;5;20191013;K4;2019010;;100000020;APJ;USD;119010;104133,75;14876,25;C;C;C
200001114;1;20191008;1;20191009;K4;2019010;;100000031;AMER;USD;12249;10717,88;1531,13;C;C;C
200001114;1;20191008;1;20191009;K4;2019010;;100000031;AMER;USD;18744;16401;2343;C;C;C
200001114;1;20191008;1;20191009;K4;2019010;;100000031;AMER;USD;26239;22959,13;3279,88;C;C;C
200001116;6;20191010;6;20191013;K4;2019010;;100000028;EMEA;USD;13595;11895,63;1699,38;C;C;C
200001119;13;20191019;13;20191021;K4;2019010;;100000004;AMER;USD;32994;28869,75;4124,25;C;C;C
200001119;13;20191019;13;20191021;K4;2019010;;100000004;AMER;USD;47798;41823,25;5974,75;C;C;C
200001119;13;20191019;13;20191021;K4;2019010;;100000004;AMER;USD;50264;43981;6283;C;C;C
200001120;4;20191021;4;20191023;K4;2019010;;100000024;APJ;USD;15750;13781,25;1968,75;C;C;C
200001121;2;20191022;2;20191025;K4;2019010;;100000025;EMEA;USD;2596;2271,5;324,5;C;C;C
200001122;8;20191024;8;20191026;K4;2019010;;100000025;EMEA;USD;97035;84905,63;12129,38;C;C;C
200001124;6;20191025;6;20191030;K4;2019010;;100000036;EMEA;USD;9998;8748,25;1249,75;C;C;C
200001124;6;20191025;6;20191030;K4;2019010;;100000036;EMEA;USD;51884;45398,5;6485,5;C;C;C
200001125;5;20191025;5;20191027;K4;2019010;;100000016;APJ;USD;10490;9178,75;1311,25;C;C;C
200001127;2;20191030;2;20191104;K4;2019010;;100000012;EMEA;USD;1050;918,75;131,25;C;C;C
200001128;3;20191031;3;20191103;K4;2019010;;100000038;EMEA;USD;16735;14643,13;2091,88;C;C;C
200001130;13;20191103;13;20191106;K4;2019011;;100000001;AMER;USD;11592;10143;1449;C;C;C
200001131;8;20191104;8;20191105;K4;2019011;;100000008;EMEA;USD;46687;40851,13;5835,88;C;C;C
200001132;5;20191104;5;20191109;K4;2019011;;100000024;APJ;USD;69291;60629,63;8661,38;C;C;C
200001133;8;20191106;8;20191109;K4;2019011;;100000037;EMEA;USD;16993;14868,88;2124,13;C;C;C
200001134;3;20191107;3;20191111;K4;2019011;;100000029;EMEA;USD;55527;48586,13;6940,88;C;C;C
200001135;14;20191110;14;20191115;K4;2019011;;100000034;AMER;USD;26755;23410,63;3344,38;C;C;C
200001136;3;20191110;3;20191115;K4;2019011;;100000028;EMEA;USD;6731;5889,63;841,38;C;C;C
200001138;5;20191110;5;20191113;K4;2019011;;100000015;APJ;USD;10500;9187,5;1312,5;C;C;C
200001140;2;20191112;2;20191115;K4;2019011;;100000013;EMEA;USD;30990;27116,25;3873,75;C;C;C
200001140;2;20191112;2;20191115;K4;2019011;;100000013;EMEA;USD;36979;32356,63;4622,38;C;C;C
200001140;2;20191112;2;20191115;K4;2019011;;100000013;EMEA;USD;44479;38919,13;5559,88;C;C;C
200001141;3;20191113;3;20191115;K4;2019011;;100000037;EMEA;USD;42967;37596,13;5370,88;C;C;C
200001142;4;20191113;4;20191115;K4;2019011;;100000015;APJ;USD;61390;53716,25;7673,75;C;C;C
200001144;5;20191116;5;20191117;K4;2019011;;100000023;APJ;USD;7794;6819,75;974,25;C;C;C
200001146;13;20191118;13;20191122;K4;2019011;;100000034;AMER;USD;5808;5082;726;C;C;C
200001147;2;20191121;2;20191123;K4;2019011;;100000035;EMEA;USD;107864;94381;13483;C;C;C
200001149;5;20191124;5;20191126;K4;2019011;;100000017;APJ;USD;6976;6104;872;C;C;C
200001150;8;20191124;8;20191125;K4;2019011;;100000011;EMEA;USD;76299;66761,63;9537,38;C;C;C
200001151;6;20191125;6;20191130;K4;2019011;;100000025;EMEA;USD;12724;11133,5;1590,5;C;C;C
200001152;3;20191125;3;20191127;K4;2019011;;100000028;EMEA;USD;3150;2756,25;393,75;C;C;C
200001153;7;20191127;7;20191202;K4;2019011;;100000031;AMER;USD;25290;22128,75;3161,25;C;C;C
200001154;5;20191130;5;20191203;K4;2019011;;100000015;APJ;USD;2694;2357,25;336,75;C;C;C
200001155;8;20191130;8;20191202;K4;2019011;;100000035;EMEA;USD;1250;1093,75;156,25;C;C;C
200001155;8;20191130;8;20191202;K4;2019011;;100000035;EMEA;USD;24442;21386,75;3055,25;C;C;C
